station,magnitud,year,month,day,hour,value,validity,magnitude_id,sequence_id,origin_writer_id,publish_ts_ns,received_at
11,12,2026,2,24,20,81,V,12,92,pub-mag12,1778575580164698759,2026-05-12T08:46:20Z
35,1,2026,2,24,12,3,V,1,82,pub-mag01,1778575580184211476,2026-05-12T08:46:20Z
35,6,2026,2,25,2,0.6,V,6,97,pub-mag06,1778575580190475480,2026-05-12T08:46:20Z
11,12,2026,2,24,21,114,V,12,93,pub-mag12,1778575580340438753,2026-05-12T08:46:20Z
35,6,2026,2,25,3,0.5,V,6,98,pub-mag06,1778575580346165942,2026-05-12T08:46:20Z
35,1,2026,2,24,13,2,V,1,83,pub-mag01,1778575580359780393,2026-05-12T08:46:20Z
35,6,2026,2,25,4,0.4,V,6,99,pub-mag06,1778575580501698291,2026-05-12T08:46:20Z
11,12,2026,2,24,22,284,V,12,94,pub-mag12,1778575580516838980,2026-05-12T08:46:20Z
35,1,2026,2,24,14,3,V,1,84,pub-mag01,1778575580535304346,2026-05-12T08:46:20Z
35,6,2026,2,25,5,0.4,V,6,100,pub-mag06,1778575580657378761,2026-05-12T08:46:20Z
11,12,2026,2,24,23,231,V,12,95,pub-mag12,1778575580693050782,2026-05-12T08:46:20Z
35,1,2026,2,24,15,3,V,1,85,pub-mag01,1778575580710916864,2026-05-12T08:46:20Z
35,6,2026,2,25,6,0.4,V,6,101,pub-mag06,1778575580813493069,2026-05-12T08:46:20Z
11,12,2026,2,24,24,224,V,12,96,pub-mag12,1778575580868556269,2026-05-12T08:46:20Z
35,1,2026,2,24,16,2,V,1,86,pub-mag01,1778575580886385593,2026-05-12T08:46:20Z
35,6,2026,2,25,7,0.5,V,6,102,pub-mag06,1778575580971386377,2026-05-12T08:46:20Z
11,12,2026,2,25,1,170,V,12,97,pub-mag12,1778575581044625477,2026-05-12T08:46:21Z
35,1,2026,2,24,17,2,V,1,87,pub-mag01,1778575581062062995,2026-05-12T08:46:21Z
35,6,2026,2,25,8,0.5,V,6,103,pub-mag06,1778575581126815102,2026-05-12T08:46:21Z
11,12,2026,2,25,2,71,V,12,98,pub-mag12,1778575581220374498,2026-05-12T08:46:21Z
35,1,2026,2,24,18,2,V,1,88,pub-mag01,1778575581237601861,2026-05-12T08:46:21Z
35,6,2026,2,25,9,0.6,V,6,104,pub-mag06,1778575581282336836,2026-05-12T08:46:21Z
11,12,2026,2,25,3,28,V,12,99,pub-mag12,1778575581399691331,2026-05-12T08:46:21Z
35,1,2026,2,24,19,2,V,1,89,pub-mag01,1778575581415774090,2026-05-12T08:46:21Z
35,6,2026,2,25,10,0.5,V,6,105,pub-mag06,1778575581437869172,2026-05-12T08:46:21Z
11,12,2026,2,25,4,13,V,12,100,pub-mag12,1778575581575298211,2026-05-12T08:46:21Z
35,1,2026,2,24,20,2,V,1,90,pub-mag01,1778575581591293297,2026-05-12T08:46:21Z
35,6,2026,2,25,11,0.5,V,6,106,pub-mag06,1778575581594655818,2026-05-12T08:46:21Z
35,6,2026,2,25,12,0.5,V,6,107,pub-mag06,1778575581750764036,2026-05-12T08:46:21Z
11,12,2026,2,25,5,12,V,12,101,pub-mag12,1778575581751185961,2026-05-12T08:46:21Z
35,1,2026,2,24,21,2,V,1,91,pub-mag01,1778575581766684783,2026-05-12T08:46:21Z
35,6,2026,2,25,13,0.5,V,6,108,pub-mag06,1778575581907300526,2026-05-12T08:46:21Z
11,12,2026,2,25,6,16,V,12,102,pub-mag12,1778575581929493341,2026-05-12T08:46:21Z
35,1,2026,2,24,22,3,V,1,92,pub-mag01,1778575581942445025,2026-05-12T08:46:21Z
35,6,2026,2,25,14,0.4,V,6,109,pub-mag06,1778575582065567916,2026-05-12T08:46:22Z
35,1,2026,2,24,23,4,V,1,93,pub-mag01,1778575582118204725,2026-05-12T08:46:22Z
11,12,2026,2,25,7,25,V,12,103,pub-mag12,1778575582141096616,2026-05-12T08:46:22Z
35,6,2026,2,25,15,0.4,V,6,110,pub-mag06,1778575582221990835,2026-05-12T08:46:22Z
35,1,2026,2,24,24,4,V,1,94,pub-mag01,1778575582294222219,2026-05-12T08:46:22Z
11,12,2026,2,25,8,42,V,12,104,pub-mag12,1778575582316614479,2026-05-12T08:46:22Z
35,6,2026,2,25,16,0.3,V,6,111,pub-mag06,1778575582377810608,2026-05-12T08:46:22Z
35,1,2026,2,25,1,3,V,1,95,pub-mag01,1778575582469920780,2026-05-12T08:46:22Z
11,12,2026,2,25,9,62,V,12,105,pub-mag12,1778575582492286298,2026-05-12T08:46:22Z
35,6,2026,2,25,17,0.3,V,6,112,pub-mag06,1778575582536630207,2026-05-12T08:46:22Z
35,1,2026,2,25,2,2,V,1,96,pub-mag01,1778575582647063362,2026-05-12T08:46:22Z
11,12,2026,2,25,10,51,V,12,106,pub-mag12,1778575582672533914,2026-05-12T08:46:22Z
35,6,2026,2,25,18,0.3,V,6,113,pub-mag06,1778575582692538661,2026-05-12T08:46:22Z
35,1,2026,2,25,3,2,V,1,97,pub-mag01,1778575582831401540,2026-05-12T08:46:22Z
11,12,2026,2,25,11,34,V,12,107,pub-mag12,1778575582848871436,2026-05-12T08:46:22Z
35,6,2026,2,25,19,0.6,V,6,114,pub-mag06,1778575582851060052,2026-05-12T08:46:22Z
35,1,2026,2,25,4,2,V,1,98,pub-mag01,1778575583007322054,2026-05-12T08:46:23Z
35,6,2026,2,25,20,0.7,V,6,115,pub-mag06,1778575583007248036,2026-05-12T08:46:23Z
11,12,2026,2,25,12,36,V,12,108,pub-mag12,1778575583032751613,2026-05-12T08:46:23Z
35,6,2026,2,25,21,1.1,V,6,116,pub-mag06,1778575583162940531,2026-05-12T08:46:23Z
35,1,2026,2,25,5,1,V,1,99,pub-mag01,1778575583184073461,2026-05-12T08:46:23Z
11,12,2026,2,25,13,36,V,12,109,pub-mag12,1778575583208320639,2026-05-12T08:46:23Z
35,6,2026,2,25,22,1.3,V,6,117,pub-mag06,1778575583318680193,2026-05-12T08:46:23Z
35,1,2026,2,25,6,2,V,1,100,pub-mag01,1778575583359635448,2026-05-12T08:46:23Z
11,12,2026,2,25,14,41,V,12,110,pub-mag12,1778575583383947890,2026-05-12T08:46:23Z
35,6,2026,2,25,23,1,V,6,118,pub-mag06,1778575583474439448,2026-05-12T08:46:23Z
35,1,2026,2,25,7,2,V,1,101,pub-mag01,1778575583535375042,2026-05-12T08:46:23Z
11,12,2026,2,25,15,36,V,12,111,pub-mag12,1778575583559641593,2026-05-12T08:46:23Z
35,6,2026,2,25,24,0.4,V,6,119,pub-mag06,1778575583630128143,2026-05-12T08:46:23Z
35,1,2026,2,25,8,3,V,1,102,pub-mag01,1778575583711625219,2026-05-12T08:46:23Z
11,12,2026,2,25,16,40,V,12,112,pub-mag12,1778575583735298662,2026-05-12T08:46:23Z
35,6,2026,2,26,1,0.4,V,6,120,pub-mag06,1778575583786054757,2026-05-12T08:46:23Z
35,1,2026,2,25,9,3,V,1,103,pub-mag01,1778575583887836309,2026-05-12T08:46:23Z
11,12,2026,2,25,17,34,V,12,113,pub-mag12,1778575583910775292,2026-05-12T08:46:23Z
35,6,2026,2,26,2,0.4,V,6,121,pub-mag06,1778575583944250899,2026-05-12T08:46:23Z
35,1,2026,2,25,10,3,V,1,104,pub-mag01,1778575584063231064,2026-05-12T08:46:24Z
11,12,2026,2,25,18,71,V,12,114,pub-mag12,1778575584086373374,2026-05-12T08:46:24Z
35,6,2026,2,26,3,0.4,V,6,122,pub-mag06,1778575584099873032,2026-05-12T08:46:24Z
35,1,2026,2,25,11,3,V,1,105,pub-mag01,1778575584238633568,2026-05-12T08:46:24Z
35,6,2026,2,26,4,0.4,V,6,123,pub-mag06,1778575584255418435,2026-05-12T08:46:24Z
11,12,2026,2,25,19,68,V,12,115,pub-mag12,1778575584261749950,2026-05-12T08:46:24Z
35,6,2026,2,26,5,0.4,V,6,124,pub-mag06,1778575584410939847,2026-05-12T08:46:24Z
35,1,2026,2,25,12,3,V,1,106,pub-mag01,1778575584414119982,2026-05-12T08:46:24Z
11,12,2026,2,25,20,175,V,12,116,pub-mag12,1778575584437252670,2026-05-12T08:46:24Z
35,6,2026,2,26,6,0.3,V,6,125,pub-mag06,1778575584566676374,2026-05-12T08:46:24Z
35,1,2026,2,25,13,3,V,1,107,pub-mag01,1778575584590429515,2026-05-12T08:46:24Z
11,12,2026,2,25,21,210,V,12,117,pub-mag12,1778575584612932222,2026-05-12T08:46:24Z
35,6,2026,2,26,7,0.3,V,6,126,pub-mag06,1778575584723854628,2026-05-12T08:46:24Z
35,1,2026,2,25,14,3,V,1,108,pub-mag01,1778575584766176079,2026-05-12T08:46:24Z
11,12,2026,2,25,22,145,V,12,118,pub-mag12,1778575584788491211,2026-05-12T08:46:24Z
35,6,2026,2,26,8,0.4,V,6,127,pub-mag06,1778575584881055280,2026-05-12T08:46:24Z
35,1,2026,2,25,15,3,V,1,109,pub-mag01,1778575584951022987,2026-05-12T08:46:24Z
11,12,2026,2,25,23,100,V,12,119,pub-mag12,1778575584967809931,2026-05-12T08:46:24Z
35,6,2026,2,26,9,0.5,V,6,128,pub-mag06,1778575585043652303,2026-05-12T08:46:25Z
35,1,2026,2,25,16,2,V,1,110,pub-mag01,1778575585130351672,2026-05-12T08:46:25Z
11,12,2026,2,25,24,30,V,12,120,pub-mag12,1778575585143371548,2026-05-12T08:46:25Z
35,6,2026,2,26,10,0.6,V,6,129,pub-mag06,1778575585210219845,2026-05-12T08:46:25Z
35,1,2026,2,25,17,2,V,1,111,pub-mag01,1778575585305950832,2026-05-12T08:46:25Z
11,12,2026,2,26,1,22,V,12,121,pub-mag12,1778575585319714675,2026-05-12T08:46:25Z
35,6,2026,2,26,11,0.5,V,6,130,pub-mag06,1778575585388754282,2026-05-12T08:46:25Z
35,1,2026,2,25,18,2,V,1,112,pub-mag01,1778575585482180693,2026-05-12T08:46:25Z
11,12,2026,2,26,2,28,V,12,122,pub-mag12,1778575585497454476,2026-05-12T08:46:25Z
35,6,2026,2,26,12,0.4,V,6,131,pub-mag06,1778575585553157694,2026-05-12T08:46:25Z
35,1,2026,2,25,19,3,V,1,113,pub-mag01,1778575585657865474,2026-05-12T08:46:25Z
35,6,2026,2,26,13,0.4,V,6,132,pub-mag06,1778575585711850515,2026-05-12T08:46:25Z
11,12,2026,2,26,3,18,V,12,123,pub-mag12,1778575585728569104,2026-05-12T08:46:25Z
35,1,2026,2,25,20,4,V,1,114,pub-mag01,1778575585857814095,2026-05-12T08:46:25Z
35,6,2026,2,26,14,0.4,V,6,133,pub-mag06,1778575585882750311,2026-05-12T08:46:25Z
11,12,2026,2,26,4,10,V,12,124,pub-mag12,1778575585914868566,2026-05-12T08:46:25Z
35,6,2026,2,26,15,0.4,V,6,134,pub-mag06,1778575586038830428,2026-05-12T08:46:26Z
35,1,2026,2,25,21,5,V,1,115,pub-mag01,1778575586083809212,2026-05-12T08:46:26Z
11,12,2026,2,26,5,9,V,12,125,pub-mag12,1778575586102340360,2026-05-12T08:46:26Z
35,6,2026,2,26,16,0.4,V,6,135,pub-mag06,1778575586194475874,2026-05-12T08:46:26Z
35,1,2026,2,25,22,4,V,1,116,pub-mag01,1778575586259542870,2026-05-12T08:46:26Z
11,12,2026,2,26,6,10,V,12,126,pub-mag12,1778575586340286337,2026-05-12T08:46:26Z
35,6,2026,2,26,17,0.3,V,6,136,pub-mag06,1778575586349913915,2026-05-12T08:46:26Z
35,1,2026,2,25,23,3,V,1,117,pub-mag01,1778575586471326657,2026-05-12T08:46:26Z
35,6,2026,2,26,18,0.3,V,6,137,pub-mag06,1778575586506553729,2026-05-12T08:46:26Z
11,12,2026,2,26,7,21,V,12,127,pub-mag12,1778575586516486333,2026-05-12T08:46:26Z
35,1,2026,2,25,24,2,V,1,118,pub-mag01,1778575586646945594,2026-05-12T08:46:26Z
35,6,2026,2,26,19,0.4,V,6,138,pub-mag06,1778575586663749257,2026-05-12T08:46:26Z
11,12,2026,2,26,8,42,V,12,128,pub-mag12,1778575586717055091,2026-05-12T08:46:26Z
35,1,2026,2,26,1,2,V,1,119,pub-mag01,1778575586823716182,2026-05-12T08:46:26Z
35,6,2026,2,26,20,0.8,V,6,139,pub-mag06,1778575586832253554,2026-05-12T08:46:26Z
11,12,2026,2,26,9,56,V,12,129,pub-mag12,1778575586893795318,2026-05-12T08:46:26Z
35,6,2026,2,26,21,0.9,V,6,140,pub-mag06,1778575586999380969,2026-05-12T08:46:27Z
35,1,2026,2,26,2,2,V,1,120,pub-mag01,1778575587001171969,2026-05-12T08:46:27Z
11,12,2026,2,26,10,51,V,12,130,pub-mag12,1778575587074690127,2026-05-12T08:46:27Z
35,6,2026,2,26,22,1.1,V,6,141,pub-mag06,1778575587157884871,2026-05-12T08:46:27Z
35,1,2026,2,26,3,2,V,1,121,pub-mag01,1778575587176898595,2026-05-12T08:46:27Z
11,12,2026,2,26,11,36,V,12,131,pub-mag12,1778575587250625833,2026-05-12T08:46:27Z
35,6,2026,2,26,23,1,V,6,142,pub-mag06,1778575587313668710,2026-05-12T08:46:27Z
35,1,2026,2,26,4,1,V,1,122,pub-mag01,1778575587352440800,2026-05-12T08:46:27Z
11,12,2026,2,26,12,39,V,12,132,pub-mag12,1778575587450352260,2026-05-12T08:46:27Z
35,6,2026,2,26,24,0.9,V,6,143,pub-mag06,1778575587475467895,2026-05-12T08:46:27Z
35,1,2026,2,26,5,1,V,1,123,pub-mag01,1778575587528492438,2026-05-12T08:46:27Z
11,12,2026,2,26,13,26,V,12,133,pub-mag12,1778575587628542282,2026-05-12T08:46:27Z
35,6,2026,2,27,1,0.9,V,6,144,pub-mag06,1778575587631582432,2026-05-12T08:46:27Z
35,1,2026,2,26,6,1,V,1,124,pub-mag01,1778575587705935768,2026-05-12T08:46:27Z
35,6,2026,2,27,2,0.6,V,6,145,pub-mag06,1778575587788079889,2026-05-12T08:46:27Z
11,12,2026,2,26,14,32,V,12,134,pub-mag12,1778575587806120827,2026-05-12T08:46:27Z
35,1,2026,2,26,7,1,V,1,125,pub-mag01,1778575587882196123,2026-05-12T08:46:27Z
35,6,2026,2,27,3,0.5,V,6,146,pub-mag06,1778575587951338254,2026-05-12T08:46:27Z
11,12,2026,2,26,15,31,V,12,135,pub-mag12,1778575588011027592,2026-05-12T08:46:28Z
35,1,2026,2,26,8,2,V,1,126,pub-mag01,1778575588061091009,2026-05-12T08:46:28Z
35,6,2026,2,27,4,0.4,V,6,147,pub-mag06,1778575588106947981,2026-05-12T08:46:28Z
11,12,2026,2,26,16,33,V,12,136,pub-mag12,1778575588187857591,2026-05-12T08:46:28Z
35,1,2026,2,26,9,3,V,1,127,pub-mag01,1778575588237399795,2026-05-12T08:46:28Z
35,6,2026,2,27,5,0.3,V,6,148,pub-mag06,1778575588264468977,2026-05-12T08:46:28Z
11,12,2026,2,26,17,29,V,12,137,pub-mag12,1778575588363582685,2026-05-12T08:46:28Z
35,1,2026,2,26,10,2,V,1,128,pub-mag01,1778575588413072711,2026-05-12T08:46:28Z
35,6,2026,2,27,6,0.3,V,6,149,pub-mag06,1778575588421172352,2026-05-12T08:46:28Z
11,12,2026,2,26,18,41,V,12,138,pub-mag12,1778575588539222992,2026-05-12T08:46:28Z
35,6,2026,2,27,7,0.4,V,6,150,pub-mag06,1778575588576862104,2026-05-12T08:46:28Z
35,1,2026,2,26,11,2,V,1,129,pub-mag01,1778575588588707347,2026-05-12T08:46:28Z
11,12,2026,2,26,19,55,V,12,139,pub-mag12,1778575588714769164,2026-05-12T08:46:28Z
35,6,2026,2,27,8,0.5,V,6,151,pub-mag06,1778575588733030392,2026-05-12T08:46:28Z
35,1,2026,2,26,12,2,V,1,130,pub-mag01,1778575588764295781,2026-05-12T08:46:28Z
35,6,2026,2,27,9,0.5,V,6,152,pub-mag06,1778575588896098321,2026-05-12T08:46:28Z
35,1,2026,2,26,13,1,V,1,131,pub-mag01,1778575588940828964,2026-05-12T08:46:28Z
11,12,2026,2,26,20,261,V,12,140,pub-mag12,1778575588942550003,2026-05-12T08:46:28Z
35,6,2026,2,27,10,0.5,V,6,153,pub-mag06,1778575589052425300,2026-05-12T08:46:29Z
11,12,2026,2,26,21,278,V,12,141,pub-mag12,1778575589118716290,2026-05-12T08:46:29Z
35,1,2026,2,26,14,1,V,1,132,pub-mag01,1778575589121016203,2026-05-12T08:46:29Z
35,6,2026,2,27,11,0.4,V,6,154,pub-mag06,1778575589210179615,2026-05-12T08:46:29Z
11,12,2026,2,26,22,264,V,12,142,pub-mag12,1778575589294305167,2026-05-12T08:46:29Z
35,1,2026,2,26,15,2,V,1,133,pub-mag01,1778575589296634371,2026-05-12T08:46:29Z
35,6,2026,2,27,12,0.4,V,6,155,pub-mag06,1778575589365813800,2026-05-12T08:46:29Z
11,12,2026,2,26,23,211,V,12,143,pub-mag12,1778575589469848338,2026-05-12T08:46:29Z
35,1,2026,2,26,16,2,V,1,134,pub-mag01,1778575589472214661,2026-05-12T08:46:29Z
35,6,2026,2,27,13,0.5,V,6,156,pub-mag06,1778575589521398722,2026-05-12T08:46:29Z
11,12,2026,2,26,24,236,V,12,144,pub-mag12,1778575589645277674,2026-05-12T08:46:29Z
35,1,2026,2,26,17,2,V,1,135,pub-mag01,1778575589647601319,2026-05-12T08:46:29Z
35,6,2026,2,27,14,0.4,V,6,157,pub-mag06,1778575589677083749,2026-05-12T08:46:29Z
35,1,2026,2,26,18,1,V,1,136,pub-mag01,1778575589823263763,2026-05-12T08:46:29Z
11,12,2026,2,27,1,118,V,12,145,pub-mag12,1778575589828667742,2026-05-12T08:46:29Z
35,6,2026,2,27,15,0.4,V,6,158,pub-mag06,1778575589832776872,2026-05-12T08:46:29Z
35,6,2026,2,27,16,0.4,V,6,159,pub-mag06,1778575589988200840,2026-05-12T08:46:29Z
35,1,2026,2,26,19,1,V,1,137,pub-mag01,1778575590002010191,2026-05-12T08:46:30Z
11,12,2026,2,27,2,29,V,12,146,pub-mag12,1778575590010940734,2026-05-12T08:46:30Z
35,6,2026,2,27,17,0.4,V,6,160,pub-mag06,1778575590148192186,2026-05-12T08:46:30Z
35,1,2026,2,26,20,2,V,1,138,pub-mag01,1778575590185438352,2026-05-12T08:46:30Z
11,12,2026,2,27,3,18,V,12,147,pub-mag12,1778575590198859342,2026-05-12T08:46:30Z
35,6,2026,2,27,18,0.3,V,6,161,pub-mag06,1778575590309260523,2026-05-12T08:46:30Z
35,1,2026,2,26,21,3,V,1,139,pub-mag01,1778575590363638922,2026-05-12T08:46:30Z
11,12,2026,2,27,4,14,V,12,148,pub-mag12,1778575590376217261,2026-05-12T08:46:30Z
35,6,2026,2,27,19,0.3,V,6,162,pub-mag06,1778575590470671762,2026-05-12T08:46:30Z
35,1,2026,2,26,22,2,V,1,140,pub-mag01,1778575590539347849,2026-05-12T08:46:30Z
11,12,2026,2,27,5,10,V,12,149,pub-mag12,1778575590561630940,2026-05-12T08:46:30Z
35,6,2026,2,27,20,0.4,V,6,163,pub-mag06,1778575590627126002,2026-05-12T08:46:30Z
35,1,2026,2,26,23,3,V,1,141,pub-mag01,1778575590714975230,2026-05-12T08:46:30Z
11,12,2026,2,27,6,12,V,12,150,pub-mag12,1778575590737037630,2026-05-12T08:46:30Z
35,6,2026,2,27,21,0.5,V,6,164,pub-mag06,1778575590782976202,2026-05-12T08:46:30Z
35,1,2026,2,26,24,3,V,1,142,pub-mag01,1778575590891915153,2026-05-12T08:46:30Z
11,12,2026,2,27,7,23,V,12,151,pub-mag12,1778575590913115644,2026-05-12T08:46:30Z
35,6,2026,2,27,22,0.6,V,6,165,pub-mag06,1778575590940069100,2026-05-12T08:46:30Z
35,1,2026,2,27,1,2,V,1,143,pub-mag01,1778575591067708274,2026-05-12T08:46:31Z
11,12,2026,2,27,8,53,V,12,152,pub-mag12,1778575591116849734,2026-05-12T08:46:31Z
35,6,2026,2,27,23,0.6,V,6,166,pub-mag06,1778575591151148891,2026-05-12T08:46:31Z
35,1,2026,2,27,2,2,V,1,144,pub-mag01,1778575591243321272,2026-05-12T08:46:31Z
11,12,2026,2,27,9,73,V,12,153,pub-mag12,1778575591299950133,2026-05-12T08:46:31Z
35,6,2026,2,27,24,0.5,V,6,167,pub-mag06,1778575591308090096,2026-05-12T08:46:31Z
35,1,2026,2,27,3,1,V,1,145,pub-mag01,1778575591418935514,2026-05-12T08:46:31Z
35,6,2026,2,28,1,0.5,V,6,168,pub-mag06,1778575591466228186,2026-05-12T08:46:31Z
11,12,2026,2,27,10,52,V,12,154,pub-mag12,1778575591475797318,2026-05-12T08:46:31Z
35,1,2026,2,27,4,1,V,1,146,pub-mag01,1778575591594821718,2026-05-12T08:46:31Z
35,6,2026,2,28,2,0.4,V,6,169,pub-mag06,1778575591621971538,2026-05-12T08:46:31Z
11,12,2026,2,27,11,33,V,12,155,pub-mag12,1778575591656032664,2026-05-12T08:46:31Z
35,1,2026,2,27,5,1,V,1,147,pub-mag01,1778575591778915003,2026-05-12T08:46:31Z
35,6,2026,2,28,3,0.3,V,6,170,pub-mag06,1778575591779349873,2026-05-12T08:46:31Z
11,12,2026,2,27,12,45,V,12,156,pub-mag12,1778575591831610631,2026-05-12T08:46:31Z
35,6,2026,2,28,4,0.3,V,6,171,pub-mag06,1778575591935913805,2026-05-12T08:46:31Z
35,1,2026,2,27,6,2,V,1,148,pub-mag01,1778575591955672445,2026-05-12T08:46:31Z
11,12,2026,2,27,13,40,V,12,157,pub-mag12,1778575592007323612,2026-05-12T08:46:32Z
35,6,2026,2,28,5,0.3,V,6,172,pub-mag06,1778575592091999464,2026-05-12T08:46:32Z
35,1,2026,2,27,7,2,V,1,149,pub-mag01,1778575592131382112,2026-05-12T08:46:32Z
11,12,2026,2,27,14,60,V,12,158,pub-mag12,1778575592183009447,2026-05-12T08:46:32Z
35,6,2026,2,28,6,0.3,V,6,173,pub-mag06,1778575592248838432,2026-05-12T08:46:32Z
35,1,2026,2,27,8,3,V,1,150,pub-mag01,1778575592307130564,2026-05-12T08:46:32Z
11,12,2026,2,27,15,70,V,12,159,pub-mag12,1778575592358468727,2026-05-12T08:46:32Z
35,6,2026,2,28,7,0.4,V,6,174,pub-mag06,1778575592404694477,2026-05-12T08:46:32Z
35,1,2026,2,27,9,2,V,1,151,pub-mag01,1778575592483140231,2026-05-12T08:46:32Z
11,12,2026,2,27,16,58,V,12,160,pub-mag12,1778575592534078939,2026-05-12T08:46:32Z
35,6,2026,2,28,8,0.4,V,6,175,pub-mag06,1778575592560316240,2026-05-12T08:46:32Z
35,1,2026,2,27,10,2,V,1,152,pub-mag01,1778575592659801291,2026-05-12T08:46:32Z
11,12,2026,2,27,17,45,V,12,161,pub-mag12,1778575592710632893,2026-05-12T08:46:32Z
35,6,2026,2,28,9,0.4,V,6,176,pub-mag06,1778575592715799675,2026-05-12T08:46:32Z
35,1,2026,2,27,11,2,V,1,153,pub-mag01,1778575592836134430,2026-05-12T08:46:32Z
35,6,2026,2,28,10,0.3,V,6,177,pub-mag06,1778575592877835048,2026-05-12T08:46:32Z
11,12,2026,2,27,18,31,V,12,162,pub-mag12,1778575592909059758,2026-05-12T08:46:32Z
35,1,2026,2,27,12,2,V,1,154,pub-mag01,1778575593013197645,2026-05-12T08:46:33Z
35,6,2026,2,28,11,0.4,V,6,178,pub-mag06,1778575593055977963,2026-05-12T08:46:33Z
11,12,2026,2,27,19,31,V,12,163,pub-mag12,1778575593087660184,2026-05-12T08:46:33Z
35,1,2026,2,27,13,2,V,1,155,pub-mag01,1778575593188845479,2026-05-12T08:46:33Z
35,6,2026,2,28,12,0.4,V,6,179,pub-mag06,1778575593211714277,2026-05-12T08:46:33Z
11,12,2026,2,27,20,44,V,12,164,pub-mag12,1778575593266566531,2026-05-12T08:46:33Z
35,1,2026,2,27,14,2,V,1,156,pub-mag01,1778575593367228008,2026-05-12T08:46:33Z
35,6,2026,2,28,13,0.3,V,6,180,pub-mag06,1778575593397407263,2026-05-12T08:46:33Z
11,12,2026,2,27,21,51,V,12,165,pub-mag12,1778575593444708328,2026-05-12T08:46:33Z
35,1,2026,2,27,15,3,V,1,157,pub-mag01,1778575593544214444,2026-05-12T08:46:33Z
35,6,2026,2,28,14,0.4,V,6,181,pub-mag06,1778575593553507018,2026-05-12T08:46:33Z
11,12,2026,2,27,22,31,V,12,166,pub-mag12,1778575593620261780,2026-05-12T08:46:33Z
35,6,2026,2,28,15,0.3,V,6,182,pub-mag06,1778575593709294915,2026-05-12T08:46:33Z
35,1,2026,2,27,16,2,V,1,158,pub-mag01,1778575593720150065,2026-05-12T08:46:33Z
11,12,2026,2,27,23,45,V,12,167,pub-mag12,1778575593804140019,2026-05-12T08:46:33Z
35,6,2026,2,28,16,0.3,V,6,183,pub-mag06,1778575593873491778,2026-05-12T08:46:33Z
35,1,2026,2,27,17,2,V,1,159,pub-mag01,1778575593904409452,2026-05-12T08:46:33Z
11,12,2026,2,27,24,59,V,12,168,pub-mag12,1778575593983957697,2026-05-12T08:46:33Z
35,6,2026,2,28,17,0.3,V,6,184,pub-mag06,1778575594040452596,2026-05-12T08:46:34Z
35,1,2026,2,27,18,2,V,1,160,pub-mag01,1778575594084590254,2026-05-12T08:46:34Z
11,12,2026,2,28,1,34,V,12,169,pub-mag12,1778575594161393046,2026-05-12T08:46:34Z
35,6,2026,2,28,18,0.3,V,6,185,pub-mag06,1778575594197216495,2026-05-12T08:46:34Z
35,1,2026,2,27,19,2,V,1,161,pub-mag01,1778575594263142791,2026-05-12T08:46:34Z
11,12,2026,2,28,2,36,V,12,170,pub-mag12,1778575594336956632,2026-05-12T08:46:34Z
35,6,2026,2,28,19,0.4,V,6,186,pub-mag06,1778575594352639953,2026-05-12T08:46:34Z
35,1,2026,2,27,20,2,V,1,162,pub-mag01,1778575594438620159,2026-05-12T08:46:34Z
35,6,2026,2,28,20,0.4,V,6,187,pub-mag06,1778575594508480366,2026-05-12T08:46:34Z
11,12,2026,2,28,3,13,V,12,171,pub-mag12,1778575594513442561,2026-05-12T08:46:34Z
35,1,2026,2,27,21,3,V,1,163,pub-mag01,1778575594614163194,2026-05-12T08:46:34Z
35,6,2026,2,28,21,0.4,V,6,188,pub-mag06,1778575594665594130,2026-05-12T08:46:34Z
11,12,2026,2,28,4,9,V,12,172,pub-mag12,1778575594688970504,2026-05-12T08:46:34Z
35,1,2026,2,27,22,3,V,1,164,pub-mag01,1778575594789768553,2026-05-12T08:46:34Z
35,6,2026,2,28,22,0.4,V,6,189,pub-mag06,1778575594823492703,2026-05-12T08:46:34Z
11,12,2026,2,28,5,7,V,12,173,pub-mag12,1778575594865346673,2026-05-12T08:46:34Z
35,1,2026,2,27,23,2,V,1,165,pub-mag01,1778575594965275545,2026-05-12T08:46:34Z
35,6,2026,2,28,23,0.4,V,6,190,pub-mag06,1778575594985239965,2026-05-12T08:46:34Z
11,12,2026,2,28,6,8,V,12,174,pub-mag12,1778575595049201890,2026-05-12T08:46:35Z
35,6,2026,2,28,24,0.5,V,6,191,pub-mag06,1778575595140812527,2026-05-12T08:46:35Z
35,1,2026,2,27,24,2,V,1,166,pub-mag01,1778575595142072451,2026-05-12T08:46:35Z
11,12,2026,2,28,7,9,V,12,175,pub-mag12,1778575595226245291,2026-05-12T08:46:35Z
35,6,2026,3,1,1,0.4,V,6,192,pub-mag06,1778575595297281093,2026-05-12T08:46:35Z
35,1,2026,2,28,1,2,V,1,167,pub-mag01,1778575595318350336,2026-05-12T08:46:35Z
11,12,2026,2,28,8,16,V,12,176,pub-mag12,1778575595417160414,2026-05-12T08:46:35Z
35,6,2026,3,1,2,0.3,V,6,193,pub-mag06,1778575595459911699,2026-05-12T08:46:35Z
35,1,2026,2,28,2,2,V,1,168,pub-mag01,1778575595503426724,2026-05-12T08:46:35Z
